kingdom,code,name,year,main_common_name
ANIMALIA,VU,Geocrinia vitellina,2014,Yellow-bellied Frog
ANIMALIA,VU,Geocrinia vitellina,2015,Yellow-bellied Frog
ANIMALIA,VU,Geocrinia vitellina,2016,Yellow-bellied Frog
ANIMALIA,VU,Geocrinia vitellina,2017,Yellow-bellied Frog
ANIMALIA,LC,Geophaps smithii,1988,Partridge Pigeon
ANIMALIA,LC,Geophaps smithii,1989,Partridge Pigeon
ANIMALIA,LC,Geophaps smithii,1990,Partridge Pigeon
ANIMALIA,LC,Geophaps smithii,1991,Partridge Pigeon
ANIMALIA,LC,Geophaps smithii,1992,Partridge Pigeon
ANIMALIA,LC,Geophaps smithii,1993,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1994,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1995,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1996,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1997,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1998,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,1999,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2000,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2001,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2002,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2003,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2004,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2005,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2006,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2007,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2008,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2009,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2010,Partridge Pigeon
ANIMALIA,NT,Geophaps smithii,2011,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2012,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2013,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2014,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2015,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2016,Partridge Pigeon
ANIMALIA,VU,Geophaps smithii,2017,Partridge Pigeon
ANIMALIA,R,Georissa laseroni,1994,
ANIMALIA,R,Georissa laseroni,1995,
ANIMALIA,VU,Georissa laseroni,1996,
ANIMALIA,VU,Georissa laseroni,1997,
ANIMALIA,VU,Georissa laseroni,1998,
ANIMALIA,VU,Georissa laseroni,1999,
ANIMALIA,VU,Georissa laseroni,2000,
ANIMALIA,VU,Georissa laseroni,2001,
ANIMALIA,VU,Georissa laseroni,2002,
ANIMALIA,VU,Georissa laseroni,2003,
ANIMALIA,VU,Georissa laseroni,2004,
ANIMALIA,VU,Georissa laseroni,2005,
ANIMALIA,VU,Georissa laseroni,2006,
ANIMALIA,VU,Georissa laseroni,2007,
ANIMALIA,VU,Georissa laseroni,2008,
ANIMALIA,VU,Georissa laseroni,2009,
ANIMALIA,VU,Georissa laseroni,2010,
ANIMALIA,VU,Georissa laseroni,2011,
ANIMALIA,VU,Georissa laseroni,2012,
ANIMALIA,VU,Georissa laseroni,2013,
ANIMALIA,VU,Georissa laseroni,2014,
ANIMALIA,VU,Georissa laseroni,2015,
ANIMALIA,VU,Georissa laseroni,2016,
ANIMALIA,VU,Georissa laseroni,2017,
ANIMALIA,EX,Gerygone insularis,1988,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1989,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1990,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1991,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1992,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1993,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1994,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1995,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1996,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1997,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1998,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,1999,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2000,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2001,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2002,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2003,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2004,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2005,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2006,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2007,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2008,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2009,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2010,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2011,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2012,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2013,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2014,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2015,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2016,Lord Howe Gerygone
ANIMALIA,EX,Gerygone insularis,2017,Lord Howe Gerygone
ANIMALIA,VU,Glacidorbis occidentalis,1994,
ANIMALIA,VU,Glacidorbis occidentalis,1995,
ANIMALIA,VU,Glacidorbis occidentalis,1996,
ANIMALIA,VU,Glacidorbis occidentalis,1997,
ANIMALIA,VU,Glacidorbis occidentalis,1998,
ANIMALIA,VU,Glacidorbis occidentalis,1999,
ANIMALIA,VU,Glacidorbis occidentalis,2000,
ANIMALIA,VU,Glacidorbis occidentalis,2001,
ANIMALIA,VU,Glacidorbis occidentalis,2002,
ANIMALIA,VU,Glacidorbis occidentalis,2003,
ANIMALIA,VU,Glacidorbis occidentalis,2004,
ANIMALIA,VU,Glacidorbis occidentalis,2005,
ANIMALIA,VU,Glacidorbis occidentalis,2006,
ANIMALIA,VU,Glacidorbis occidentalis,2007,
ANIMALIA,VU,Glacidorbis occidentalis,2008,
ANIMALIA,VU,Glacidorbis occidentalis,2009,
ANIMALIA,VU,Glacidorbis occidentalis,2010,
ANIMALIA,VU,Glacidorbis occidentalis,2011,
ANIMALIA,VU,Glacidorbis occidentalis,2012,
ANIMALIA,VU,Glacidorbis occidentalis,2013,
ANIMALIA,VU,Glacidorbis occidentalis,2014,
ANIMALIA,VU,Glacidorbis occidentalis,2015,
ANIMALIA,VU,Glacidorbis occidentalis,2016,
ANIMALIA,VU,Glacidorbis occidentalis,2017,
ANIMALIA,VU,Glaucostegus granulatus,2006,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2007,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2008,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2009,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2010,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2011,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2012,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2013,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2014,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2015,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2016,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus granulatus,2017,Sharpnose Guitarfish
ANIMALIA,VU,Glaucostegus typus,2003,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2004,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2005,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2006,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2007,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2008,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2009,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2010,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2011,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2012,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2013,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2014,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2015,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2016,Giant Shovelnose Ray
ANIMALIA,VU,Glaucostegus typus,2017,Giant Shovelnose Ray
ANIMALIA,CR,Glyphis garricki,2003,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2004,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2005,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2006,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2007,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2008,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2009,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2010,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2011,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2012,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2013,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2014,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2015,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2016,New Guinea River Shark
ANIMALIA,CR,Glyphis garricki,2017,New Guinea River Shark
ANIMALIA,EN,Glyphis glyphis,2000,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2001,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2002,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2003,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2004,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2005,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2006,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2007,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2008,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2009,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2010,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2011,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2012,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2013,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2014,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2015,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2016,Speartooth Shark
ANIMALIA,EN,Glyphis glyphis,2017,Speartooth Shark
ANIMALIA,EN,Glyptorhagada bordaensis,1994,
ANIMALIA,EN,Glyptorhagada bordaensis,1995,
ANIMALIA,VU,Glyptorhagada bordaensis,1996,
ANIMALIA,VU,Glyptorhagada bordaensis,1997,
ANIMALIA,VU,Glyptorhagada bordaensis,1998,
ANIMALIA,VU,Glyptorhagada bordaensis,1999,
ANIMALIA,VU,Glyptorhagada bordaensis,2000,
ANIMALIA,VU,Glyptorhagada bordaensis,2001,
ANIMALIA,VU,Glyptorhagada bordaensis,2002,
ANIMALIA,VU,Glyptorhagada bordaensis,2003,
ANIMALIA,VU,Glyptorhagada bordaensis,2004,
ANIMALIA,VU,Glyptorhagada bordaensis,2005,
ANIMALIA,VU,Glyptorhagada bordaensis,2006,
ANIMALIA,VU,Glyptorhagada bordaensis,2007,
ANIMALIA,VU,Glyptorhagada bordaensis,2008,
ANIMALIA,VU,Glyptorhagada bordaensis,2009,
ANIMALIA,VU,Glyptorhagada bordaensis,2010,
ANIMALIA,VU,Glyptorhagada bordaensis,2011,
ANIMALIA,VU,Glyptorhagada bordaensis,2012,
ANIMALIA,VU,Glyptorhagada bordaensis,2013,
ANIMALIA,VU,Glyptorhagada bordaensis,2014,
ANIMALIA,VU,Glyptorhagada bordaensis,2015,
ANIMALIA,VU,Glyptorhagada bordaensis,2016,
ANIMALIA,VU,Glyptorhagada bordaensis,2017,
ANIMALIA,EN,Glyptorhagada euglypta,1994,
ANIMALIA,EN,Glyptorhagada euglypta,1995,
ANIMALIA,VU,Glyptorhagada euglypta,1996,
ANIMALIA,VU,Glyptorhagada euglypta,1997,
ANIMALIA,VU,Glyptorhagada euglypta,1998,
ANIMALIA,VU,Glyptorhagada euglypta,1999,
ANIMALIA,VU,Glyptorhagada euglypta,2000,
ANIMALIA,VU,Glyptorhagada euglypta,2001,
ANIMALIA,VU,Glyptorhagada euglypta,2002,
ANIMALIA,VU,Glyptorhagada euglypta,2003,
ANIMALIA,VU,Glyptorhagada euglypta,2004,
ANIMALIA,VU,Glyptorhagada euglypta,2005,
ANIMALIA,VU,Glyptorhagada euglypta,2006,
ANIMALIA,VU,Glyptorhagada euglypta,2007,
ANIMALIA,VU,Glyptorhagada euglypta,2008,
ANIMALIA,VU,Glyptorhagada euglypta,2009,
ANIMALIA,VU,Glyptorhagada euglypta,2010,
ANIMALIA,VU,Glyptorhagada euglypta,2011,
ANIMALIA,VU,Glyptorhagada euglypta,2012,
ANIMALIA,VU,Glyptorhagada euglypta,2013,
ANIMALIA,VU,Glyptorhagada euglypta,2014,
ANIMALIA,VU,Glyptorhagada euglypta,2015,
ANIMALIA,VU,Glyptorhagada euglypta,2016,
ANIMALIA,VU,Glyptorhagada euglypta,2017,
ANIMALIA,EN,Glyptorhagada kooringensis,1994,
ANIMALIA,EN,Glyptorhagada kooringensis,1995,
ANIMALIA,VU,Glyptorhagada kooringensis,1996,
ANIMALIA,VU,Glyptorhagada kooringensis,1997,
ANIMALIA,VU,Glyptorhagada kooringensis,1998,
ANIMALIA,VU,Glyptorhagada kooringensis,1999,
ANIMALIA,VU,Glyptorhagada kooringensis,2000,
ANIMALIA,VU,Glyptorhagada kooringensis,2001,
ANIMALIA,VU,Glyptorhagada kooringensis,2002,
ANIMALIA,VU,Glyptorhagada kooringensis,2003,
ANIMALIA,VU,Glyptorhagada kooringensis,2004,
ANIMALIA,VU,Glyptorhagada kooringensis,2005,
ANIMALIA,VU,Glyptorhagada kooringensis,2006,
ANIMALIA,VU,Glyptorhagada kooringensis,2007,
ANIMALIA,VU,Glyptorhagada kooringensis,2008,
ANIMALIA,VU,Glyptorhagada kooringensis,2009,
ANIMALIA,VU,Glyptorhagada kooringensis,2010,
ANIMALIA,VU,Glyptorhagada kooringensis,2011,
ANIMALIA,VU,Glyptorhagada kooringensis,2012,
ANIMALIA,VU,Glyptorhagada kooringensis,2013,
ANIMALIA,VU,Glyptorhagada kooringensis,2014,
ANIMALIA,VU,Glyptorhagada kooringensis,2015,
ANIMALIA,VU,Glyptorhagada kooringensis,2016,
ANIMALIA,VU,Glyptorhagada kooringensis,2017,
ANIMALIA,R,Glyptorhagada silveri,1994,
ANIMALIA,R,Glyptorhagada silveri,1995,
ANIMALIA,EN,Glyptorhagada silveri,1996,
ANIMALIA,EN,Glyptorhagada silveri,1997,
ANIMALIA,EN,Glyptorhagada silveri,1998,
ANIMALIA,EN,Glyptorhagada silveri,1999,
ANIMALIA,EN,Glyptorhagada silveri,2000,
ANIMALIA,EN,Glyptorhagada silveri,2001,
ANIMALIA,EN,Glyptorhagada silveri,2002,
ANIMALIA,EN,Glyptorhagada silveri,2003,
ANIMALIA,EN,Glyptorhagada silveri,2004,
ANIMALIA,EN,Glyptorhagada silveri,2005,
ANIMALIA,EN,Glyptorhagada silveri,2006,
ANIMALIA,EN,Glyptorhagada silveri,2007,
ANIMALIA,EN,Glyptorhagada silveri,2008,
ANIMALIA,EN,Glyptorhagada silveri,2009,
ANIMALIA,EN,Glyptorhagada silveri,2010,
ANIMALIA,EN,Glyptorhagada silveri,2011,
ANIMALIA,EN,Glyptorhagada silveri,2012,
ANIMALIA,EN,Glyptorhagada silveri,2013,
ANIMALIA,EN,Glyptorhagada silveri,2014,
ANIMALIA,EN,Glyptorhagada silveri,2015,
ANIMALIA,EN,Glyptorhagada silveri,2016,
ANIMALIA,EN,Glyptorhagada silveri,2017,
ANIMALIA,R,Glyptorhagada tattawuppana,1994,
ANIMALIA,R,Glyptorhagada tattawuppana,1995,
ANIMALIA,VU,Glyptorhagada tattawuppana,1996,
ANIMALIA,VU,Glyptorhagada tattawuppana,1997,
ANIMALIA,VU,Glyptorhagada tattawuppana,1998,
ANIMALIA,VU,Glyptorhagada tattawuppana,1999,
ANIMALIA,VU,Glyptorhagada tattawuppana,2000,
ANIMALIA,VU,Glyptorhagada tattawuppana,2001,
ANIMALIA,VU,Glyptorhagada tattawuppana,2002,
ANIMALIA,VU,Glyptorhagada tattawuppana,2003,
ANIMALIA,VU,Glyptorhagada tattawuppana,2004,
ANIMALIA,VU,Glyptorhagada tattawuppana,2005,
ANIMALIA,VU,Glyptorhagada tattawuppana,2006,
ANIMALIA,VU,Glyptorhagada tattawuppana,2007,
ANIMALIA,VU,Glyptorhagada tattawuppana,2008,
ANIMALIA,VU,Glyptorhagada tattawuppana,2009,
ANIMALIA,VU,Glyptorhagada tattawuppana,2010,
ANIMALIA,VU,Glyptorhagada tattawuppana,2011,
ANIMALIA,VU,Glyptorhagada tattawuppana,2012,
ANIMALIA,VU,Glyptorhagada tattawuppana,2013,
ANIMALIA,VU,Glyptorhagada tattawuppana,2014,
ANIMALIA,VU,Glyptorhagada tattawuppana,2015,
ANIMALIA,VU,Glyptorhagada tattawuppana,2016,
ANIMALIA,VU,Glyptorhagada tattawuppana,2017,
ANIMALIA,VU,Goniastrea ramosa,2008,
ANIMALIA,VU,Goniastrea ramosa,2009,
ANIMALIA,VU,Goniastrea ramosa,2010,
ANIMALIA,VU,Goniastrea ramosa,2011,
ANIMALIA,VU,Goniastrea ramosa,2012,
ANIMALIA,VU,Goniastrea ramosa,2013,
ANIMALIA,VU,Goniastrea ramosa,2014,
ANIMALIA,VU,Goniastrea ramosa,2015,
ANIMALIA,VU,Goniastrea ramosa,2016,
ANIMALIA,VU,Goniastrea ramosa,2017,
ANIMALIA,VU,Goniopora albiconus,2008,
ANIMALIA,VU,Goniopora albiconus,2009,
ANIMALIA,VU,Goniopora albiconus,2010,
ANIMALIA,VU,Goniopora albiconus,2011,
ANIMALIA,VU,Goniopora albiconus,2012,
ANIMALIA,VU,Goniopora albiconus,2013,
ANIMALIA,VU,Goniopora albiconus,2014,
ANIMALIA,VU,Goniopora albiconus,2015,
ANIMALIA,VU,Goniopora albiconus,2016,
ANIMALIA,VU,Goniopora albiconus,2017,
ANIMALIA,VU,Goniopora burgosi,2008,
ANIMALIA,VU,Goniopora burgosi,2009,
ANIMALIA,VU,Goniopora burgosi,2010,
ANIMALIA,VU,Goniopora burgosi,2011,
ANIMALIA,VU,Goniopora burgosi,2012,
ANIMALIA,VU,Goniopora burgosi,2013,
ANIMALIA,VU,Goniopora burgosi,2014,
ANIMALIA,VU,Goniopora burgosi,2015,
ANIMALIA,VU,Goniopora burgosi,2016,
ANIMALIA,VU,Goniopora burgosi,2017,
ANIMALIA,VU,Goniopora planulata,2008,
ANIMALIA,VU,Goniopora planulata,2009,
ANIMALIA,VU,Goniopora planulata,2010,
ANIMALIA,VU,Goniopora planulata,2011,
ANIMALIA,VU,Goniopora planulata,2012,
ANIMALIA,VU,Goniopora planulata,2013,
ANIMALIA,VU,Goniopora planulata,2014,
ANIMALIA,VU,Goniopora planulata,2015,
ANIMALIA,VU,Goniopora planulata,2016,
ANIMALIA,VU,Goniopora planulata,2017,
ANIMALIA,VU,Goniopora polyformis,2008,
ANIMALIA,VU,Goniopora polyformis,2009,
ANIMALIA,VU,Goniopora polyformis,2010,
ANIMALIA,VU,Goniopora polyformis,2011,
ANIMALIA,VU,Goniopora polyformis,2012,
ANIMALIA,VU,Goniopora polyformis,2013,
ANIMALIA,VU,Goniopora polyformis,2014,
ANIMALIA,VU,Goniopora polyformis,2015,
ANIMALIA,VU,Goniopora polyformis,2016,
ANIMALIA,VU,Goniopora polyformis,2017,
ANIMALIA,LC,Grantiella picta,1988,Painted Honeyeater
ANIMALIA,LC,Grantiella picta,1989,Painted Honeyeater
ANIMALIA,LC,Grantiella picta,1990,Painted Honeyeater
ANIMALIA,LC,Grantiella picta,1991,Painted Honeyeater
ANIMALIA,LC,Grantiella picta,1992,Painted Honeyeater
ANIMALIA,LC,Grantiella picta,1993,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1994,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1995,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1996,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1997,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1998,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,1999,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2000,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2001,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2002,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2003,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2004,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2005,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2006,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2007,Painted Honeyeater
ANIMALIA,NT,Grantiella picta,2008,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2009,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2010,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2011,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2012,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2013,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2014,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2015,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2016,Painted Honeyeater
ANIMALIA,VU,Grantiella picta,2017,Painted Honeyeater
ANIMALIA,VU,Granulomelon grandituberculatum,1994,
ANIMALIA,VU,Granulomelon grandituberculatum,1995,
ANIMALIA,NT,Granulomelon grandituberculatum,1996,
ANIMALIA,NT,Granulomelon grandituberculatum,1997,
ANIMALIA,NT,Granulomelon grandituberculatum,1998,
ANIMALIA,NT,Granulomelon grandituberculatum,1999,
ANIMALIA,NT,Granulomelon grandituberculatum,2000,
ANIMALIA,NT,Granulomelon grandituberculatum,2001,
ANIMALIA,NT,Granulomelon grandituberculatum,2002,
ANIMALIA,NT,Granulomelon grandituberculatum,2003,
ANIMALIA,NT,Granulomelon grandituberculatum,2004,
ANIMALIA,NT,Granulomelon grandituberculatum,2005,
ANIMALIA,NT,Granulomelon grandituberculatum,2006,
ANIMALIA,NT,Granulomelon grandituberculatum,2007,
ANIMALIA,NT,Granulomelon grandituberculatum,2008,
ANIMALIA,NT,Granulomelon grandituberculatum,2009,
ANIMALIA,NT,Granulomelon grandituberculatum,2010,
ANIMALIA,NT,Granulomelon grandituberculatum,2011,
ANIMALIA,NT,Granulomelon grandituberculatum,2012,
ANIMALIA,NT,Granulomelon grandituberculatum,2013,
ANIMALIA,NT,Granulomelon grandituberculatum,2014,
ANIMALIA,NT,Granulomelon grandituberculatum,2015,
ANIMALIA,NT,Granulomelon grandituberculatum,2016,
ANIMALIA,NT,Granulomelon grandituberculatum,2017,
ANIMALIA,DD,Griseargiolestes bucki,2009,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2010,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2011,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2012,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2013,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2014,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2015,Turquoise Flatwing
ANIMALIA,DD,Griseargiolestes bucki,2016,Turquoise Flatwing
ANIMALIA,VU,Griseargiolestes bucki,2017,Turquoise Flatwing
ANIMALIA,,Gymnobelideus leadbeateri,1965,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1966,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1967,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1968,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1969,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1970,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1971,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1972,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1973,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1974,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1975,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1976,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1977,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1978,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1979,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1980,Leadbeater's Possum
ANIMALIA,,Gymnobelideus leadbeateri,1981,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1982,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1983,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1984,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1985,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1986,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1987,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1988,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1989,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1990,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1991,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1992,Leadbeater's Possum
ANIMALIA,VU,Gymnobelideus leadbeateri,1993,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1994,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1995,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1996,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1997,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1998,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,1999,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2000,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2001,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2002,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2003,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2004,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2005,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2006,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2007,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2008,Leadbeater's Possum
ANIMALIA,EN,Gymnobelideus leadbeateri,2009,Leadbeater's Possum
